guess	qty	min	max 	ave 	lw/max	p2
jingo	79	1	1039	40.10	03.1	17,886
putti	79	1	1076	40.10	02.9	17,886
ducky	79	1	1103	40.10	02.9	18,090
husos	79	1	1073	40.10	03.0	18,094
paska	79	1	1097	40.10	02.9	18,122
cotch	79	1	1119	40.10	02.8	18,434
fulla	79	1	0989	40.10	03.2	18,486
yumps	79	1	1128	40.10	02.8	18,510
towno	79	1	1127	40.10	02.8	18,543
marra	79	1	1101	40.10	02.9	18,566
sippy	79	1	1124	40.10	02.8	18,621
pacha	79	1	1119	40.10	02.8	18,644
dully	79	1	1122	40.10	02.8	18,656
sumis	79	1	1117	40.10	02.8	18,753
migma	79	1	0946	40.10	03.4	18,783
thumb	79	1	1149	40.10	02.8	18,793
thawt	79	1	1085	40.10	02.9	18,847
musos	79	1	1105	40.10	02.9	18,962
fungi	79	1	1146	40.10	02.8	19,338
goops	79	1	1147	40.10	02.8	19,474
groof	79	1	1142	40.10	02.8	19,665
doomy	79	1	1191	40.10	02.7	19,791
bagua	79	1	1130	40.10	02.8	19,992
pomos	79	1	1187	40.10	02.7	20,210
chocs	79	1	1154	40.10	02.8	20,249
pulus	79	1	1176	40.10	02.7	20,401
wolly	79	1	1170	40.10	02.7	20,439
furry	79	1	1180	40.10	02.7	20,907
mutts	79	1	1226	40.10	02.6	20,911
coomy	79	1	1248	40.10	02.5	21,223
poohy	79	1	1235	40.10	02.6	21,229
whomp	79	1	1231	40.10	02.6	21,327
shook	79	1	1248	40.10	02.5	21,575
busts	79	1	1239	40.10	02.6	21,901
pulpy	79	1	1277	40.10	02.5	23,042
civil	79	1	1283	40.10	02.5	23,125
cutch	79	1	1318	40.10	02.4	23,846
choko	79	1	1426	40.10	02.2	27,358
azote	78	1	0362	40.62	08.8	5,505
aixes	78	1	0368	40.62	08.6	5,654
tajes	78	1	0453	40.62	07.0	5,882
zoeal	78	1	0435	40.62	07.3	6,589
jaune	78	1	0488	40.62	06.5	7,121
gokes	78	1	0483	40.62	06.6	7,477
kytes	78	1	0485	40.62	06.5	7,522
rizas	78	1	0535	40.62	05.9	7,983
zines	78	1	0544	40.62	05.8	8,021
ouzel	78	1	0468	40.62	06.8	8,083
hejra	78	1	0480	40.62	06.6	8,108
inbye	78	1	0513	40.62	06.2	8,164
cosec	78	1	0509	40.62	06.2	8,243
kiasu	78	1	0548	40.62	05.8	8,612
kerbs	78	1	0578	40.62	05.5	8,724
ceric	78	1	0564	40.62	05.6	8,731
teaze	78	1	0627	40.62	05.1	8,817
torii	78	1	0673	40.62	04.7	8,910
wases	78	1	0582	40.62	05.4	9,241
oasts	78	1	0628	40.62	05.0	9,345
jatis	78	1	0673	40.62	04.7	9,382
yelks	78	1	0598	40.62	05.3	9,435
rewax	78	1	0590	40.62	05.4	9,629
boxes	78	1	0584	40.62	05.4	9,688
unkey	78	1	0536	40.62	05.9	9,751
pekea	78	1	0645	40.62	04.9	9,860
joist	78	1	0754	40.62	04.2	9,990
zendo	78	1	0613	40.62	05.2	10,041
sords	78	1	0721	40.62	04.4	10,046
sends	78	1	0666	40.62	04.8	10,065
noxas	78	1	0639	40.62	05.0	10,065
yuked	78	1	0640	40.62	05.0	10,116
hooey	78	1	0536	40.62	05.9	10,137
samfi	78	1	0687	40.62	04.6	10,170
mimes	78	1	0626	40.62	05.1	10,216
faxed	78	1	0669	40.62	04.7	10,256
kitab	78	1	0698	40.62	04.5	10,275
ziram	78	1	0658	40.62	04.8	10,304
soyas	78	1	0665	40.62	04.8	10,529
azido	78	1	0592	40.62	05.4	10,561
jelab	78	1	0584	40.62	05.4	10,619
jalop	78	1	0706	40.62	04.5	10,948
edema	78	1	0651	40.62	04.9	10,987
aliya	78	1	0728	40.62	04.4	11,009
julep	78	1	0687	40.62	04.6	11,118
swies	78	1	0695	40.62	04.6	11,207
vendu	78	1	0701	40.62	04.5	11,222
preux	78	1	0642	40.62	04.9	11,259
pepon	78	1	0627	40.62	05.1	11,261
reccy	78	1	0606	40.62	05.2	11,304
vacui	78	1	0627	40.62	05.1	11,336
ulvas	78	1	0736	40.62	04.3	11,357
grass	78	1	0761	40.62	04.2	11,375
toity	78	1	0807	40.62	03.9	11,395
napoo	78	1	0740	40.62	04.3	11,475
jirga	78	1	0676	40.62	04.7	11,495
akela	78	1	0648	40.62	04.9	11,566
memos	78	1	0623	40.62	05.1	11,581
dawgs	78	1	0790	40.62	04.0	11,632
nonda	78	1	0693	40.62	04.6	11,640
gnarr	78	1	0815	40.62	03.9	11,723
pepsi	78	1	0652	40.62	04.9	11,767
eleet	78	1	0790	40.62	04.0	11,840
skody	78	1	0824	40.62	03.8	11,877
tryst	78	1	0819	40.62	03.9	11,904
dwams	78	1	0787	40.62	04.0	11,909
oflag	78	1	0691	40.62	04.6	11,929
smarm	78	1	0772	40.62	04.1	11,966
barbs	78	1	0774	40.62	04.1	11,969
karas	78	1	0820	40.62	03.9	12,069
gouge	78	1	0691	40.62	04.6	12,085
senex	78	1	0815	40.62	03.9	12,142
varix	78	1	0747	40.62	04.2	12,153
miais	78	1	0770	40.62	04.1	12,268
becks	78	1	0686	40.62	04.6	12,275
bocce	78	1	0683	40.62	04.6	12,350
slurs	78	1	0765	40.62	04.1	12,392
axiom	78	1	0653	40.62	04.9	12,393
wizen	78	1	0742	40.62	04.3	12,472
foxed	78	1	0770	40.62	04.1	12,479
scats	78	1	0849	40.62	03.7	12,628
bests	78	1	0718	40.62	04.4	12,730
junta	78	1	0770	40.62	04.1	12,840
annul	78	1	0805	40.62	03.9	12,843
mirrs	78	1	0862	40.62	03.7	12,920
stonn	78	1	0887	40.62	03.6	12,995
weave	78	1	0815	40.62	03.9	13,012
spets	78	1	0708	40.62	04.5	13,225
leccy	78	1	0731	40.62	04.3	13,228
bewig	78	1	0735	40.62	04.3	13,238
ovism	78	1	0828	40.62	03.8	13,264
birrs	78	1	0871	40.62	03.6	13,355
shris	78	1	0862	40.62	03.7	13,392
aurum	78	1	0801	40.62	04.0	13,403
cuvee	78	1	0887	40.62	03.6	13,422
shirs	78	1	0862	40.62	03.7	13,571
aspis	78	1	0757	40.62	04.2	13,575
smirs	78	1	0862	40.62	03.7	13,620
kylin	78	1	0931	40.62	03.4	13,669
gyved	78	1	0826	40.62	03.8	13,700
risps	78	1	0868	40.62	03.7	13,753
basts	78	1	0908	40.62	03.5	13,833
refry	78	1	0687	40.62	04.6	13,875
agals	78	1	0911	40.62	03.5	13,886
wells	78	1	0755	40.62	04.2	13,930
snaps	78	1	0892	40.62	03.6	14,007
opzit	78	1	0842	40.62	03.8	14,008
onkus	78	1	0899	40.62	03.5	14,014
fanon	78	1	0817	40.62	03.9	14,056
shans	78	1	0901	40.62	03.5	14,106
ripps	78	1	0868	40.62	03.7	14,186
bonza	78	1	0784	40.62	04.0	14,255
slabs	78	1	0924	40.62	03.4	14,398
limma	78	1	0815	40.62	03.9	14,404
vlogs	78	1	0914	40.62	03.5	14,407
caddy	78	1	0904	40.62	03.5	14,421
cheeb	78	1	0917	40.62	03.5	14,523
bonks	78	1	0964	40.62	03.3	14,564
mooli	78	1	0911	40.62	03.5	14,566
mirin	78	1	0938	40.62	03.4	14,641
rully	78	1	0836	40.62	03.8	14,655
situs	78	1	1001	40.62	03.2	14,866
dholl	78	1	0975	40.62	03.3	14,942
kalas	78	1	0977	40.62	03.2	15,101
bruvs	78	1	0924	40.62	03.4	15,105
civie	78	1	0834	40.62	03.8	15,120
frorn	78	1	0975	40.62	03.3	15,154
tawts	78	1	0963	40.62	03.3	15,188
keeps	78	1	0867	40.62	03.7	15,288
haika	78	1	0932	40.62	03.4	15,327
flows	78	1	0949	40.62	03.3	15,412
falls	78	1	0964	40.62	03.3	15,492
masus	78	1	0940	40.62	03.4	15,502
bemix	78	1	0780	40.62	04.1	15,511
fever	78	1	0967	40.62	03.3	15,525
slish	78	1	1016	40.62	03.1	15,532
jamun	78	1	0936	40.62	03.4	15,533
guess	78	1	0814	40.62	03.9	15,616
sinus	78	1	1029	40.62	03.1	15,677
pasag	78	1	1009	40.62	03.1	15,718
chewy	78	1	0868	40.62	03.7	15,761
facia	78	1	0935	40.62	03.4	15,770
stops	78	1	0978	40.62	03.2	15,838
peple	78	1	0971	40.62	03.3	15,870
glitz	78	1	1005	40.62	03.2	15,897
botts	78	1	1011	40.62	03.1	15,974
nawal	78	1	1003	40.62	03.2	15,980
mhorr	78	1	1023	40.62	03.1	15,996
pleep	78	1	0971	40.62	03.3	16,036
runny	78	1	0937	40.62	03.4	16,106
linny	78	1	1028	40.62	03.1	16,186
ferer	78	1	1008	40.62	03.1	16,209
glazy	78	1	1003	40.62	03.2	16,269
watap	78	1	1023	40.62	03.1	16,455
mills	78	1	1023	40.62	03.1	16,565
genny	78	1	0837	40.62	03.8	16,643
sixth	78	1	1086	40.62	02.9	16,847
nomoi	78	1	1012	40.62	03.1	16,944
yagna	78	1	1034	40.62	03.1	16,973
frump	78	1	1041	40.62	03.0	17,006
spesh	78	1	0834	40.62	03.8	17,015
gamas	78	1	1044	40.62	03.0	17,019
salal	78	1	1070	40.62	03.0	17,054
firry	78	1	1025	40.62	03.1	17,086
going	78	1	1053	40.62	03.0	17,088
schif	78	1	1070	40.62	03.0	17,109
gills	78	1	1040	40.62	03.1	17,122
soups	78	1	1072	40.62	03.0	17,175
fillo	78	1	0985	40.62	03.2	17,197
hooty	78	1	1068	40.62	03.0	17,290
womyn	78	1	1078	40.62	02.9	17,351
loofs	78	1	1037	40.62	03.1	17,434
pipul	78	1	1071	40.62	03.0	17,600
vanda	78	1	1049	40.62	03.0	17,660
ginzo	78	1	1030	40.62	03.1	17,742
snips	78	1	1108	40.62	02.9	17,848
noncy	78	1	1094	40.62	02.9	17,918
spics	78	1	1136	40.62	02.8	18,791
awash	78	1	1104	40.62	02.9	18,814
mucko	78	1	1100	40.62	02.9	18,817
purpy	78	1	1070	40.62	03.0	19,103
chill	78	1	1162	40.62	02.7	19,128
pavan	78	1	1127	40.62	02.8	19,132
amban	78	1	1104	40.62	02.9	19,373
barra	78	1	1123	40.62	02.8	19,418
footy	78	1	1135	40.62	02.8	19,483
bucko	78	1	1128	40.62	02.8	19,596
hinny	78	1	1169	40.62	02.7	20,036
spoom	78	1	1187	40.62	02.7	20,106
patta	78	1	1153	40.62	02.8	20,190
swash	78	1	1104	40.62	02.9	20,398
moops	78	1	1187	40.62	02.7	20,489
plups	78	1	1176	40.62	02.7	20,644
homos	78	1	1198	40.62	02.6	20,794
fanga	78	1	1181	40.62	02.7	20,831
gloom	78	1	1208	40.62	02.6	20,912
mucks	78	1	1202	40.62	02.6	20,925
busky	78	1	1214	40.62	02.6	21,313
smuts	78	1	1226	40.62	02.6	21,364
shims	78	1	1224	40.62	02.6	21,392
putty	78	1	1235	40.62	02.6	21,485
willy	78	1	1201	40.62	02.6	21,574
bodoh	78	1	1242	40.62	02.6	21,619
booms	78	1	1211	40.62	02.6	21,736
sulks	78	1	1265	40.62	02.5	22,775
pocho	78	1	1297	40.62	02.4	23,144
gutty	78	1	1286	40.62	02.5	23,233
blook	78	1	1290	40.62	02.5	23,588
combo	78	1	1367	40.62	02.3	25,422
bomoh	78	1	1414	40.62	02.2	26,812
chook	78	1	1426	40.62	02.2	27,292
gombo	78	1	1472	40.62	02.2	29,189
neoza	77	1	0400	41.14	07.9	7,090
quate	77	1	0468	41.14	06.8	7,107
jeats	77	1	0465	41.14	06.8	7,144
jasey	77	1	0414	41.14	07.7	7,179
nazir	77	1	0595	41.14	05.3	8,040
cozes	77	1	0487	41.14	06.5	8,040
axels	77	1	0522	41.14	06.1	8,109
waxer	77	1	0590	41.14	05.4	8,131
askew	77	1	0512	41.14	06.2	8,318
joule	77	1	0560	41.14	05.7	8,321
krays	77	1	0610	41.14	05.2	8,402
oxide	77	1	0525	41.14	06.0	8,748
xerus	77	1	0546	41.14	05.8	8,895
urari	77	1	0501	41.14	06.3	8,957
tzars	77	1	0652	41.14	04.9	9,071
jails	77	1	0657	41.14	04.8	9,080
dykes	77	1	0605	41.14	05.2	9,085
hoxes	77	1	0546	41.14	05.8	9,134
aggie	77	1	0484	41.14	06.6	9,323
varve	77	1	0634	41.14	05.0	9,340
razer	77	1	0629	41.14	05.0	9,373
leaze	77	1	0661	41.14	04.8	9,476
obese	77	1	0589	41.14	05.4	9,480
yarrs	77	1	0672	41.14	04.7	9,547
pizes	77	1	0634	41.14	05.0	9,652
kerfs	77	1	0606	41.14	05.2	9,676
gadje	77	1	0642	41.14	04.9	9,689
momes	77	1	0575	41.14	05.5	9,894
yirks	77	1	0677	41.14	04.7	9,960
pyrex	77	1	0620	41.14	05.1	9,997
hizen	77	1	0617	41.14	05.1	10,037
horah	77	1	0626	41.14	05.1	10,053
oboes	77	1	0589	41.14	05.4	10,119
jagir	77	1	0676	41.14	04.7	10,156
bizes	77	1	0632	41.14	05.0	10,177
avize	77	1	0535	41.14	05.9	10,180
joyed	77	1	0599	41.14	05.3	10,200
bravi	77	1	0653	41.14	04.9	10,267
kyats	77	1	0727	41.14	04.4	10,339
kypes	77	1	0619	41.14	05.1	10,347
hykes	77	1	0571	41.14	05.6	10,366
juste	77	1	0623	41.14	05.1	10,498
aidoi	77	1	0605	41.14	05.2	10,515
towze	77	1	0639	41.14	05.0	10,711
sexer	77	1	0761	41.14	04.2	10,718
helix	77	1	0601	41.14	05.3	10,743
scars	77	1	0727	41.14	04.4	10,911
waxed	77	1	0704	41.14	04.5	10,924
khadi	77	1	0679	41.14	04.7	11,029
cueca	77	1	0627	41.14	05.1	11,155
lakhs	77	1	0796	41.14	04.0	11,168
ohelo	77	1	0680	41.14	04.7	11,221
resee	77	1	0774	41.14	04.1	11,244
baozi	77	1	0526	41.14	06.0	11,425
faqir	77	1	0719	41.14	04.4	11,486
proll	77	1	0793	41.14	04.0	11,510
agars	77	1	0761	41.14	04.2	11,642
vygie	77	1	0631	41.14	05.0	11,657
cross	77	1	0801	41.14	04.0	11,698
imine	77	1	0663	41.14	04.8	11,704
umiak	77	1	0651	41.14	04.9	11,826
neebs	77	1	0703	41.14	04.5	12,017
joins	77	1	0818	41.14	03.9	12,017
tythe	77	1	0631	41.14	05.0	12,111
undue	77	1	0740	41.14	04.3	12,111
edges	77	1	0794	41.14	04.0	12,186
seles	77	1	0822	41.14	03.9	12,216
maims	77	1	0770	41.14	04.1	12,219
eches	77	1	0772	41.14	04.1	12,238
kipah	77	1	0764	41.14	04.2	12,244
bodhi	77	1	0823	41.14	03.9	12,268
kapus	77	1	0830	41.14	03.8	12,294
yacks	77	1	0824	41.14	03.8	12,364
leese	77	1	0822	41.14	03.9	12,512
sobas	77	1	0749	41.14	04.2	12,547
booai	77	1	0637	41.14	05.0	12,589
kohls	77	1	0855	41.14	03.7	12,591
squat	77	1	0812	41.14	03.9	12,682
kwirl	77	1	0795	41.14	04.0	12,709
seths	77	1	0708	41.14	04.5	12,784
durrs	77	1	0832	41.14	03.8	12,810
dwaum	77	1	0813	41.14	03.9	12,831
numen	77	1	0730	41.14	04.3	12,898
sirih	77	1	0862	41.14	03.7	12,907
fnarr	77	1	0846	41.14	03.7	12,926
pipas	77	1	0757	41.14	04.2	12,950
snots	77	1	0887	41.14	03.6	12,955
dawks	77	1	0849	41.14	03.7	13,096
limax	77	1	0796	41.14	04.0	13,207
fawns	77	1	0870	41.14	03.6	13,213
lawks	77	1	0883	41.14	03.6	13,233
fanks	77	1	0881	41.14	03.6	13,264
bossa	77	1	0749	41.14	04.2	13,349
capiz	77	1	0824	41.14	03.8	13,353
girrs	77	1	0873	41.14	03.6	13,385
fecks	77	1	0714	41.14	04.4	13,600
augur	77	1	0806	41.14	03.9	13,645
recce	77	1	0874	41.14	03.6	13,650
boxla	77	1	0776	41.14	04.1	13,713
lossy	77	1	0901	41.14	03.5	13,740
steps	77	1	0708	41.14	04.5	13,784
ytost	77	1	0915	41.14	03.5	13,893
gawps	77	1	0895	41.14	03.5	13,905
upped	77	1	0825	41.14	03.8	14,009
yoghs	77	1	0920	41.14	03.4	14,062
outdo	77	1	0895	41.14	03.5	14,133
rudds	77	1	0832	41.14	03.8	14,139
ridic	77	1	0880	41.14	03.6	14,147
biris	77	1	0871	41.14	03.6	14,163
peevo	77	1	0790	41.14	04.0	14,176
scots	77	1	0925	41.14	03.4	14,225
oxman	77	1	0770	41.14	04.1	14,414
ficus	77	1	0941	41.14	03.4	14,483
poove	77	1	0790	41.14	04.0	14,562
sedes	77	1	0956	41.14	03.3	14,599
jonty	77	1	0938	41.14	03.4	14,619
gawcy	77	1	0930	41.14	03.4	14,633
vizor	77	1	0877	41.14	03.6	14,661
adobo	77	1	0813	41.14	03.9	14,711
ahull	77	1	0880	41.14	03.6	14,732
gonks	77	1	0971	41.14	03.3	14,805
waugh	77	1	0910	41.14	03.5	14,840
playa	77	1	0967	41.14	03.3	15,005
niopo	77	1	0972	41.14	03.3	15,049
admix	77	1	0804	41.14	03.9	15,059
tymps	77	1	0973	41.14	03.3	15,155
mvula	77	1	0877	41.14	03.6	15,161
tiddy	77	1	0955	41.14	03.3	15,292
watts	77	1	0963	41.14	03.3	15,380
bayas	77	1	0962	41.14	03.3	15,444
mukti	77	1	0965	41.14	03.3	15,585
vatas	77	1	0993	41.14	03.2	15,612
unify	77	1	1002	41.14	03.2	15,762
walls	77	1	0971	41.14	03.3	15,784
molls	77	1	0981	41.14	03.2	15,789
bouks	77	1	1008	41.14	03.1	15,971
hymns	77	1	1007	41.14	03.2	16,001
slaws	77	1	0971	41.14	03.3	16,001
wispy	77	1	1006	41.14	03.2	16,029
dulls	77	1	0973	41.14	03.3	16,044
pupas	77	1	0911	41.14	03.5	16,229
valli	77	1	0914	41.14	03.5	16,321
hills	77	1	1016	41.14	03.1	16,350
weedy	77	1	0928	41.14	03.4	16,381
babul	77	1	0975	41.14	03.3	16,384
dunno	77	1	1017	41.14	03.1	16,456
beech	77	1	0917	41.14	03.5	16,506
freer	77	1	1008	41.14	03.1	16,549
kevel	77	1	1000	41.14	03.2	16,556
bukos	77	1	1008	41.14	03.1	16,621
chica	77	1	0876	41.14	03.6	16,676
noops	77	1	1034	41.14	03.1	16,765
scams	77	1	0995	41.14	03.2	16,767
frory	77	1	1029	41.14	03.1	16,839
chess	77	1	0840	41.14	03.8	16,846
hasps	77	1	1011	41.14	03.1	16,897
almah	77	1	1040	41.14	03.1	16,926
goods	77	1	1003	41.14	03.2	17,055
hooly	77	1	1055	41.14	03.0	17,115
wacky	77	1	1021	41.14	03.1	17,356
belle	77	1	1028	41.14	03.1	17,593
digit	77	1	1081	41.14	02.9	17,596
peece	77	1	1056	41.14	03.0	17,800
ninth	77	1	1095	41.14	02.9	17,840
scull	77	1	1097	41.14	02.9	17,975
spins	77	1	1108	41.14	02.9	17,981
winks	77	1	1093	41.14	02.9	18,013
wools	77	1	1059	41.14	03.0	18,046
cowks	77	1	1080	41.14	02.9	18,098
verre	77	1	1076	41.14	02.9	18,100
botty	77	1	1091	41.14	02.9	18,149
hafta	77	1	1076	41.14	02.9	18,230
gurus	77	1	1009	41.14	03.1	18,342
tweet	77	1	1045	41.14	03.0	18,394
theft	77	1	0857	41.14	03.7	18,396
silks	77	1	1103	41.14	02.9	18,473
tunny	77	1	1112	41.14	02.9	18,642
sudsy	77	1	1105	41.14	02.9	18,723
sumos	77	1	1105	41.14	02.9	18,930
nucin	77	1	1119	41.14	02.8	19,031
ovoid	77	1	1098	41.14	02.9	19,056
chimb	77	1	1145	41.14	02.8	19,068
poddy	77	1	1128	41.14	02.8	19,136
allan	77	1	1097	41.14	02.9	19,261
mutti	77	1	1107	41.14	02.9	19,416
lippy	77	1	1123	41.14	02.8	19,506
kalam	77	1	1149	41.14	02.8	19,539
pinup	77	1	1151	41.14	02.8	19,565
makan	77	1	1150	41.14	02.8	19,750
woods	77	1	1109	41.14	02.9	19,840
sophs	77	1	1164	41.14	02.7	19,870
donko	77	1	1176	41.14	02.7	20,031
shops	77	1	1164	41.14	02.7	20,333
unpin	77	1	1151	41.14	02.8	20,458
slums	77	1	1182	41.14	02.7	20,499
bumps	77	1	1187	41.14	02.7	20,587
musky	77	1	1188	41.14	02.7	20,590
goody	77	1	1191	41.14	02.7	20,653
flump	77	1	1196	41.14	02.7	20,904
toots	77	1	1185	41.14	02.7	20,918
mulls	77	1	1182	41.14	02.7	20,938
kanga	77	1	1186	41.14	02.7	21,196
mohos	77	1	1198	41.14	02.6	21,215
boohs	77	1	1194	41.14	02.7	21,324
gulls	77	1	1193	41.14	02.7	21,450
bohos	77	1	1194	41.14	02.7	21,471
simps	77	1	1224	41.14	02.6	21,522
slubs	77	1	1217	41.14	02.6	21,650
palla	77	1	1213	41.14	02.6	21,874
cinch	77	1	1247	41.14	02.5	21,984
butts	77	1	1239	41.14	02.6	22,045
swoop	77	1	1257	41.14	02.5	22,626
ginny	77	1	1267	41.14	02.5	22,925
morro	77	1	1258	41.14	02.5	23,055
hussy	77	1	1303	41.14	02.4	24,037
tooth	77	1	1360	41.14	02.3	25,667
gonof	77	1	1379	41.14	02.3	26,064
smush	77	1	1403	41.14	02.3	27,019
nazes	76	1	0435	41.68	07.3	6,402
rykes	76	1	0453	41.68	07.0	6,739
oxies	76	1	0377	41.68	08.4	7,162
majoe	76	1	0459	41.68	06.9	7,430
quire	76	1	0461	41.68	06.9	7,437
yerks	76	1	0469	41.68	06.8	7,786
mazes	76	1	0513	41.68	06.2	8,011
isles	76	1	0542	41.68	05.9	8,327
uveas	76	1	0515	41.68	06.2	8,491
askoi	76	1	0486	41.68	06.5	8,953
dados	76	1	0628	41.68	05.0	9,461
cress	76	1	0585	41.68	05.4	9,832
ivory	76	1	0661	41.68	04.8	10,098
quine	76	1	0614	41.68	05.2	10,110
eyass	76	1	0656	41.68	04.8	10,258
unsex	76	1	0608	41.68	05.2	10,346
juice	76	1	0619	41.68	05.1	10,365
axons	76	1	0639	41.68	05.0	10,369
qilas	76	1	0668	41.68	04.7	10,454
virtu	76	1	0747	41.68	04.2	10,477
papri	76	1	0651	41.68	04.9	10,548
issue	76	1	0610	41.68	05.2	10,552
essay	76	1	0656	41.68	04.8	10,731
nanti	76	1	0726	41.68	04.4	10,788
grego	76	1	0616	41.68	05.1	10,953
kempt	76	1	0653	41.68	04.9	11,164
valve	76	1	0661	41.68	04.8	11,196
alkyd	76	1	0790	41.68	04.0	11,274
howbe	76	1	0648	41.68	04.9	11,352
odors	76	1	0721	41.68	04.4	11,472
ooids	76	1	0778	41.68	04.1	11,510
fixes	76	1	0681	41.68	04.7	11,623
marms	76	1	0772	41.68	04.1	11,847
lassu	76	1	0801	41.68	04.0	11,929
vezir	76	1	0696	41.68	04.6	11,957
idiot	76	1	0809	41.68	03.9	12,034
natya	76	1	0803	41.68	04.0	12,162
kudos	76	1	0812	41.68	03.9	12,184
ticca	76	1	0744	41.68	04.3	12,210
awari	76	1	0722	41.68	04.4	12,221
fenks	76	1	0652	41.68	04.9	12,242
shirr	76	1	0862	41.68	03.7	12,299
dhobi	76	1	0823	41.68	03.9	12,330
gests	76	1	0699	41.68	04.5	12,442
teene	76	1	0824	41.68	03.8	12,456
muxes	76	1	0725	41.68	04.4	12,491
tenne	76	1	0824	41.68	03.8	12,739
byked	76	1	0759	41.68	04.2	12,805
nolls	76	1	0852	41.68	03.7	12,882
sakia	76	1	0821	41.68	03.9	12,884
canns	76	1	0869	41.68	03.7	12,951
awato	76	1	0789	41.68	04.0	12,961
sense	76	1	0826	41.68	03.8	12,963
yokul	76	1	0887	41.68	03.6	12,991
soaks	76	1	0784	41.68	04.0	13,038
tolyl	76	1	0870	41.68	03.6	13,075
pomme	76	1	0716	41.68	04.4	13,130
eking	76	1	0760	41.68	04.2	13,227
bassi	76	1	0766	41.68	04.1	13,236
yonks	76	1	0895	41.68	03.5	13,251
kedgy	76	1	0736	41.68	04.3	13,289
surds	76	1	0832	41.68	03.8	13,308
noove	76	1	0708	41.68	04.5	13,367
exert	76	1	0775	41.68	04.1	13,470
jolty	76	1	0858	41.68	03.7	13,543
debye	76	1	0873	41.68	03.6	13,626
banjo	76	1	0788	41.68	04.0	13,660
neddy	76	1	0715	41.68	04.4	13,682
akita	76	1	0825	41.68	03.8	13,733
itchy	76	1	0874	41.68	03.6	13,748
sorbs	76	1	0879	41.68	03.6	13,772
abura	76	1	0815	41.68	03.9	13,775
vodka	76	1	0772	41.68	04.1	13,776
briss	76	1	0871	41.68	03.6	13,911
tibia	76	1	0794	41.68	04.0	13,933
krubi	76	1	0840	41.68	03.8	13,997
mazut	76	1	0893	41.68	03.6	14,099
spans	76	1	0892	41.68	03.6	14,209
pallu	76	1	0888	41.68	03.6	14,296
deere	76	1	0953	41.68	03.3	14,308
eevns	76	1	0782	41.68	04.1	14,310
fests	76	1	0756	41.68	04.2	14,394
soddy	76	1	0927	41.68	03.4	14,459
verry	76	1	0725	41.68	04.4	14,465
ogmic	76	1	0859	41.68	03.7	14,568
dexie	76	1	0937	41.68	03.4	14,579
sinds	76	1	0960	41.68	03.3	14,651
vulns	76	1	0949	41.68	03.3	14,730
kerve	76	1	0938	41.68	03.4	14,829
desse	76	1	0956	41.68	03.3	14,862
gobbe	76	1	0758	41.68	04.2	14,974
occur	76	1	0907	41.68	03.5	15,077
sylis	76	1	0944	41.68	03.4	15,106
judge	76	1	0859	41.68	03.7	15,164
cubeb	76	1	0815	41.68	03.9	15,173
bylaw	76	1	0930	41.68	03.4	15,557
imshy	76	1	0944	41.68	03.4	15,561
mokus	76	1	0986	41.68	03.2	15,574
doyly	76	1	0957	41.68	03.3	15,586
logoi	76	1	0933	41.68	03.4	15,671
murri	76	1	0934	41.68	03.4	15,681
umbos	76	1	0962	41.68	03.3	15,815
venin	76	1	0801	41.68	04.0	15,997
gloss	76	1	0977	41.68	03.2	16,051
byded	76	1	0873	41.68	03.6	16,073
kumis	76	1	0990	41.68	03.2	16,170
cheth	76	1	0804	41.68	03.9	16,277
spitz	76	1	1033	41.68	03.1	16,278
bosky	76	1	1008	41.68	03.1	16,303
illth	76	1	0998	41.68	03.2	16,307
kings	76	1	1020	41.68	03.1	16,332
dowfs	76	1	0978	41.68	03.2	16,350
aimag	76	1	0946	41.68	03.4	16,444
sigil	76	1	1040	41.68	03.1	16,555
lavas	76	1	0998	41.68	03.2	16,569
dusts	76	1	1005	41.68	03.2	16,583
manny	76	1	1000	41.68	03.2	16,695
apply	76	1	0967	41.68	03.3	16,796
ruddy	76	1	0944	41.68	03.4	16,799
lammy	76	1	1014	41.68	03.1	17,114
khafs	76	1	0972	41.68	03.3	17,218
agami	76	1	0946	41.68	03.4	17,362
pompa	76	1	0867	41.68	03.7	17,380
samps	76	1	1048	41.68	03.0	17,526
aboma	76	1	0921	41.68	03.4	17,576
khuds	76	1	1029	41.68	03.1	17,601
gists	76	1	1067	41.68	03.0	17,628
hooka	76	1	0882	41.68	03.6	17,680
amahs	76	1	1043	41.68	03.0	17,835
unman	76	1	0951	41.68	03.3	17,887
oopsy	76	1	1090	41.68	02.9	17,906
swoll	76	1	1059	41.68	03.0	17,918
salsa	76	1	1070	41.68	03.0	17,923
numbs	76	1	1061	41.68	03.0	17,998
pawky	76	1	1037	41.68	03.1	18,028
spasm	76	1	1048	41.68	03.0	18,376
titir	76	1	1068	41.68	03.0	18,398
loppy	76	1	1071	41.68	03.0	18,404
spams	76	1	1048	41.68	03.0	18,407
skill	76	1	1103	41.68	02.9	18,423
noobs	76	1	1063	41.68	03.0	18,440
hokum	76	1	1101	41.68	02.9	18,587
doofs	76	1	1055	41.68	03.0	18,589
kalpa	76	1	1097	41.68	02.9	18,680
dweeb	76	1	1096	41.68	02.9	18,859
nabam	76	1	1104	41.68	02.9	19,053
sings	76	1	1141	41.68	02.8	19,060
